GEOID10,county_name,state_id,wh_office_name,region_name
19033,Cerro Gordo,IA,Des Moines IA District Office,Midwest Region
19035,Cherokee,IA,Des Moines IA District Office,Midwest Region
19037,Chickasaw,IA,Des Moines IA District Office,Midwest Region
19039,Clarke,IA,Des Moines IA District Office,Midwest Region
19041,Clay,IA,Des Moines IA District Office,Midwest Region
19043,Clayton,IA,Des Moines IA District Office,Midwest Region
17129,Menard,IL,St. Louis MO District Office,Midwest Region
17131,Mercer,IL,St. Louis MO District Office,Midwest Region
17133,Monroe,IL,St. Louis MO District Office,Midwest Region
17135,Montgomery,IL,St. Louis MO District Office,Midwest Region
17137,Morgan,IL,St. Louis MO District Office,Midwest Region
17139,Moultrie,IL,St. Louis MO District Office,Midwest Region
17141,Ogle,IL,Chicago IL District Office,Midwest Region
17143,Peoria,IL,St. Louis MO District Office,Midwest Region
17145,Perry,IL,St. Louis MO District Office,Midwest Region
17147,Piatt,IL,St. Louis MO District Office,Midwest Region
17149,Pike,IL,St. Louis MO District Office,Midwest Region
17151,Pope,IL,St. Louis MO District Office,Midwest Region
17153,Pulaski,IL,St. Louis MO District Office,Midwest Region
17155,Putnam,IL,St. Louis MO District Office,Midwest Region
17051,Fayette,IL,St. Louis MO District Office,Midwest Region
17157,Randolph,IL,St. Louis MO District Office,Midwest Region
17159,Richland,IL,St. Louis MO District Office,Midwest Region
17161,Rock Island,IL,St. Louis MO District Office,Midwest Region
17163,St. Clair,IL,St. Louis MO District Office,Midwest Region
17165,Saline,IL,St. Louis MO District Office,Midwest Region
17167,Sangamon,IL,St. Louis MO District Office,Midwest Region
17169,Schuyler,IL,St. Louis MO District Office,Midwest Region
17171,Scott,IL,St. Louis MO District Office,Midwest Region
17173,Shelby,IL,St. Louis MO District Office,Midwest Region
17175,Stark,IL,St. Louis MO District Office,Midwest Region
17177,Stephenson,IL,Chicago IL District Office,Midwest Region
17179,Tazewell,IL,St. Louis MO District Office,Midwest Region
17181,Union,IL,St. Louis MO District Office,Midwest Region
17183,Vermilion,IL,St. Louis MO District Office,Midwest Region
17185,Wabash,IL,St. Louis MO District Office,Midwest Region
17187,Warren,IL,St. Louis MO District Office,Midwest Region
17189,Washington,IL,St. Louis MO District Office,Midwest Region
17191,Wayne,IL,St. Louis MO District Office,Midwest Region
17193,White,IL,St. Louis MO District Office,Midwest Region
17195,Whiteside,IL,St. Louis MO District Office,Midwest Region
17197,Will,IL,Chicago IL District Office,Midwest Region
17199,Williamson,IL,St. Louis MO District Office,Midwest Region
17055,Franklin,IL,St. Louis MO District Office,Midwest Region
17057,Fulton,IL,St. Louis MO District Office,Midwest Region
17059,Gallatin,IL,St. Louis MO District Office,Midwest Region
17071,Henderson,IL,St. Louis MO District Office,Midwest Region
17069,Hardin,IL,St. Louis MO District Office,Midwest Region
17067,Hancock,IL,St. Louis MO District Office,Midwest Region
17065,Hamilton,IL,St. Louis MO District Office,Midwest Region
17103,Lee,IL,St. Louis MO District Office,Midwest Region
17095,Knox,IL,St. Louis MO District Office,Midwest Region
27077,Lake of the Woods,MN,Minneapolis MN District Office,Midwest Region
27073,Lac qui Parle,MN,Minneapolis MN District Office,Midwest Region
27003,Anoka,MN,Minneapolis MN District Office,Midwest Region
27009,Benton,MN,Minneapolis MN District Office,Midwest Region
27015,Brown,MN,Minneapolis MN District Office,Midwest Region
27137,St. Louis,MN,Minneapolis MN District Office,Midwest Region
27019,Carver,MN,Minneapolis MN District Office,Midwest Region
27023,Chippewa,MN,Minneapolis MN District Office,Midwest Region
27025,Chisago,MN,Minneapolis MN District Office,Midwest Region
27033,Cottonwood,MN,Minneapolis MN District Office,Midwest Region
27035,Crow Wing,MN,Minneapolis MN District Office,Midwest Region
27037,Dakota,MN,Minneapolis MN District Office,Midwest Region
27039,Dodge,MN,Minneapolis MN District Office,Midwest Region
27041,Douglas,MN,Minneapolis MN District Office,Midwest Region
27043,Faribault,MN,Minneapolis MN District Office,Midwest Region
27045,Fillmore,MN,Minneapolis MN District Office,Midwest Region
27047,Freeborn,MN,Minneapolis MN District Office,Midwest Region
27049,Goodhue,MN,Minneapolis MN District Office,Midwest Region
27051,Grant,MN,Minneapolis MN District Office,Midwest Region
27053,Hennepin,MN,Minneapolis MN District Office,Midwest Region
27055,Houston,MN,Minneapolis MN District Office,Midwest Region
27057,Hubbard,MN,Minneapolis MN District Office,Midwest Region
27059,Isanti,MN,Minneapolis MN District Office,Midwest Region
27063,Jackson,MN,Minneapolis MN District Office,Midwest Region
27065,Kanabec,MN,Minneapolis MN District Office,Midwest Region
27067,Kandiyohi,MN,Minneapolis MN District Office,Midwest Region
27069,Kittson,MN,Minneapolis MN District Office,Midwest Region
27079,Le Sueur,MN,Minneapolis MN District Office,Midwest Region
27081,Lincoln,MN,Minneapolis MN District Office,Midwest Region
27083,Lyon,MN,Minneapolis MN District Office,Midwest Region
27085,McLeod,MN,Minneapolis MN District Office,Midwest Region
27087,Mahnomen,MN,Minneapolis MN District Office,Midwest Region
27091,Martin,MN,Minneapolis MN District Office,Midwest Region
27093,Meeker,MN,Minneapolis MN District Office,Midwest Region
27095,Mille Lacs,MN,Minneapolis MN District Office,Midwest Region
27097,Morrison,MN,Minneapolis MN District Office,Midwest Region
27099,Mower,MN,Minneapolis MN District Office,Midwest Region
27101,Murray,MN,Minneapolis MN District Office,Midwest Region
27103,Nicollet,MN,Minneapolis MN District Office,Midwest Region
27105,Nobles,MN,Minneapolis MN District Office,Midwest Region
27107,Norman,MN,Minneapolis MN District Office,Midwest Region
27109,Olmsted,MN,Minneapolis MN District Office,Midwest Region
27113,Pennington,MN,Minneapolis MN District Office,Midwest Region
27115,Pine,MN,Minneapolis MN District Office,Midwest Region
27117,Pipestone,MN,Minneapolis MN District Office,Midwest Region
27121,Pope,MN,Minneapolis MN District Office,Midwest Region
27123,Ramsey,MN,Minneapolis MN District Office,Midwest Region
27125,Red Lake,MN,Minneapolis MN District Office,Midwest Region
27127,Redwood,MN,Minneapolis MN District Office,Midwest Region
27129,Renville,MN,Minneapolis MN District Office,Midwest Region
27131,Rice,MN,Minneapolis MN District Office,Midwest Region
27133,Rock,MN,Minneapolis MN District Office,Midwest Region
27135,Roseau,MN,Minneapolis MN District Office,Midwest Region
27139,Scott,MN,Minneapolis MN District Office,Midwest Region
27141,Sherburne,MN,Minneapolis MN District Office,Midwest Region
27143,Sibley,MN,Minneapolis MN District Office,Midwest Region
27145,Stearns,MN,Minneapolis MN District Office,Midwest Region
27147,Steele,MN,Minneapolis MN District Office,Midwest Region
27149,Stevens,MN,Minneapolis MN District Office,Midwest Region
27151,Swift,MN,Minneapolis MN District Office,Midwest Region
27153,Todd,MN,Minneapolis MN District Office,Midwest Region
27155,Traverse,MN,Minneapolis MN District Office,Midwest Region
27157,Wabasha,MN,Minneapolis MN District Office,Midwest Region
27159,Wadena,MN,Minneapolis MN District Office,Midwest Region
27161,Waseca,MN,Minneapolis MN District Office,Midwest Region
27163,Washington,MN,Minneapolis MN District Office,Midwest Region
27165,Watonwan,MN,Minneapolis MN District Office,Midwest Region
27169,Winona,MN,Minneapolis MN District Office,Midwest Region
27171,Wright,MN,Minneapolis MN District Office,Midwest Region
27173,Yellow Medicine,MN,Minneapolis MN District Office,Midwest Region
27011,Big Stone,MN,Minneapolis MN District Office,Midwest Region
27013,Blue Earth,MN,Minneapolis MN District Office,Midwest Region
29011,Barton,MO,Kansas City KS District Office,Midwest Region
29013,Bates,MO,Kansas City KS District Office,Midwest Region
29015,Benton,MO,Kansas City KS District Office,Midwest Region
29017,Bollinger,MO,St. Louis MO District Office,Midwest Region
29019,Boone,MO,St. Louis MO District Office,Midwest Region
29021,Buchanan,MO,Kansas City KS District Office,Midwest Region
29023,Butler,MO,St. Louis MO District Office,Midwest Region
29025,Caldwell,MO,Kansas City KS District Office,Midwest Region
29027,Callaway,MO,St. Louis MO District Office,Midwest Region
29029,Camden,MO,St. Louis MO District Office,Midwest Region
29031,Cape Girardeau,MO,St. Louis MO District Office,Midwest Region
29033,Carroll,MO,Kansas City KS District Office,Midwest Region
29035,Carter,MO,St. Louis MO District Office,Midwest Region
29037,Cass,MO,Kansas City KS District Office,Midwest Region
29039,Cedar,MO,Kansas City KS District Office,Midwest Region
29041,Chariton,MO,Kansas City KS District Office,Midwest Region
29043,Christian,MO,Kansas City KS District Office,Midwest Region
29045,Clark,MO,St. Louis MO District Office,Midwest Region
29047,Clay,MO,Kansas City KS District Office,Midwest Region
29049,Clinton,MO,Kansas City KS District Office,Midwest Region
29051,Cole,MO,St. Louis MO District Office,Midwest Region
29053,Cooper,MO,St. Louis MO District Office,Midwest Region
29055,Crawford,MO,St. Louis MO District Office,Midwest Region
29061,Daviess,MO,Kansas City KS District Office,Midwest Region
29063,DeKalb,MO,Kansas City KS District Office,Midwest Region
29065,Dent,MO,St. Louis MO District Office,Midwest Region
29067,Douglas,MO,Kansas City KS District Office,Midwest Region
29069,Dunklin,MO,St. Louis MO District Office,Midwest Region
29071,Franklin,MO,St. Louis MO District Office,Midwest Region
29073,Gasconade,MO,St. Louis MO District Office,Midwest Region
29075,Gentry,MO,Kansas City KS District Office,Midwest Region
29077,Greene,MO,Kansas City KS District Office,Midwest Region
29079,Grundy,MO,Kansas City KS District Office,Midwest Region
29081,Harrison,MO,Kansas City KS District Office,Midwest Region
29083,Henry,MO,Kansas City KS District Office,Midwest Region
29085,Hickory,MO,Kansas City KS District Office,Midwest Region
29087,Holt,MO,Kansas City KS District Office,Midwest Region
29089,Howard,MO,St. Louis MO District Office,Midwest Region
29091,Howell,MO,St. Louis MO District Office,Midwest Region
29093,Iron,MO,St. Louis MO District Office,Midwest Region
29095,Jackson,MO,Kansas City KS District Office,Midwest Region
29099,Jefferson,MO,St. Louis MO District Office,Midwest Region
29101,Johnson,MO,Kansas City KS District Office,Midwest Region
29103,Knox,MO,St. Louis MO District Office,Midwest Region
29105,Laclede,MO,Kansas City KS District Office,Midwest Region
29107,Lafayette,MO,Kansas City KS District Office,Midwest Region
29009,Barry,MO,Kansas City KS District Office,Midwest Region
29111,Lewis,MO,St. Louis MO District Office,Midwest Region
29113,Lincoln,MO,St. Louis MO District Office,Midwest Region
29115,Linn,MO,Kansas City KS District Office,Midwest Region
29117,Livingston,MO,Kansas City KS District Office,Midwest Region
29119,McDonald,MO,Kansas City KS District Office,Midwest Region
29121,Macon,MO,Kansas City KS District Office,Midwest Region
29123,Madison,MO,St. Louis MO District Office,Midwest Region
29125,Maries,MO,St. Louis MO District Office,Midwest Region
29127,Marion,MO,St. Louis MO District Office,Midwest Region
29129,Mercer,MO,Kansas City KS District Office,Midwest Region
29131,Miller,MO,St. Louis MO District Office,Midwest Region
29133,Mississippi,MO,St. Louis MO District Office,Midwest Region
29135,Moniteau,MO,St. Louis MO District Office,Midwest Region
29137,Monroe,MO,St. Louis MO District Office,Midwest Region
29139,Montgomery,MO,St. Louis MO District Office,Midwest Region
29141,Morgan,MO,St. Louis MO District Office,Midwest Region
29143,New Madrid,MO,St. Louis MO District Office,Midwest Region
29145,Newton,MO,Kansas City KS District Office,Midwest Region
29147,Nodaway,MO,Kansas City KS District Office,Midwest Region
29149,Oregon,MO,St. Louis MO District Office,Midwest Region
29151,Osage,MO,St. Louis MO District Office,Midwest Region
29153,Ozark,MO,Kansas City KS District Office,Midwest Region
29155,Pemiscot,MO,St. Louis MO District Office,Midwest Region
29157,Perry,MO,St. Louis MO District Office,Midwest Region
29159,Pettis,MO,Kansas City KS District Office,Midwest Region
29161,Phelps,MO,St. Louis MO District Office,Midwest Region
29163,Pike,MO,St. Louis MO District Office,Midwest Region
29165,Platte,MO,Kansas City KS District Office,Midwest Region
29167,Polk,MO,Kansas City KS District Office,Midwest Region
29169,Pulaski,MO,St. Louis MO District Office,Midwest Region
29171,Putnam,MO,Kansas City KS District Office,Midwest Region
29173,Ralls,MO,St. Louis MO District Office,Midwest Region
29175,Randolph,MO,St. Louis MO District Office,Midwest Region
29177,Ray,MO,Kansas City KS District Office,Midwest Region
29179,Reynolds,MO,St. Louis MO District Office,Midwest Region
29181,Ripley,MO,St. Louis MO District Office,Midwest Region
29183,St. Charles,MO,St. Louis MO District Office,Midwest Region
29185,St. Clair,MO,Kansas City KS District Office,Midwest Region
29186,Ste. Genevieve,MO,St. Louis MO District Office,Midwest Region
29187,St. Francois,MO,St. Louis MO District Office,Midwest Region
29189,St. Louis,MO,St. Louis MO District Office,Midwest Region
29195,Saline,MO,Kansas City KS District Office,Midwest Region
29197,Schuyler,MO,Kansas City KS District Office,Midwest Region
29199,Scotland,MO,St. Louis MO District Office,Midwest Region
29201,Scott,MO,St. Louis MO District Office,Midwest Region
29203,Shannon,MO,St. Louis MO District Office,Midwest Region
29205,Shelby,MO,St. Louis MO District Office,Midwest Region
29207,Stoddard,MO,St. Louis MO District Office,Midwest Region
29209,Stone,MO,Kansas City KS District Office,Midwest Region
29211,Sullivan,MO,Kansas City KS District Office,Midwest Region
29213,Taney,MO,Kansas City KS District Office,Midwest Region
29215,Texas,MO,St. Louis MO District Office,Midwest Region
29217,Vernon,MO,Kansas City KS District Office,Midwest Region
29219,Warren,MO,St. Louis MO District Office,Midwest Region
29221,Washington,MO,St. Louis MO District Office,Midwest Region
29223,Wayne,MO,St. Louis MO District Office,Midwest Region
29225,Webster,MO,Kansas City KS District Office,Midwest Region
29227,Worth,MO,Kansas City KS District Office,Midwest Region
29229,Wright,MO,Kansas City KS District Office,Midwest Region
29510,St. Louis City,MO,St. Louis MO District Office,Midwest Region
29057,Dade,MO,Kansas City KS District Office,Midwest Region
29059,Dallas,MO,Kansas City KS District Office,Midwest Region
29001,Adair,MO,Kansas City KS District Office,Midwest Region
29003,Andrew,MO,Kansas City KS District Office,Midwest Region
29005,Atchison,MO,Kansas City KS District Office,Midwest Region
29007,Audrain,MO,St. Louis MO District Office,Midwest Region
29109,Lawrence,MO,Kansas City KS District Office,Midwest Region
55079,Milwaukee,WI,Minneapolis MN District Office,Midwest Region
55101,Racine,WI,Minneapolis MN District Office,Midwest Region
55001,Adams,WI,Minneapolis MN District Office,Midwest Region
55005,Barron,WI,Minneapolis MN District Office,Midwest Region
55011,Buffalo,WI,Minneapolis MN District Office,Midwest Region
55013,Burnett,WI,Minneapolis MN District Office,Midwest Region
55015,Calumet,WI,Minneapolis MN District Office,Midwest Region
55017,Chippewa,WI,Minneapolis MN District Office,Midwest Region
55019,Clark,WI,Minneapolis MN District Office,Midwest Region
55021,Columbia,WI,Minneapolis MN District Office,Midwest Region
55023,Crawford,WI,Minneapolis MN District Office,Midwest Region
55025,Dane,WI,Minneapolis MN District Office,Midwest Region
55027,Dodge,WI,Minneapolis MN District Office,Midwest Region
55033,Dunn,WI,Minneapolis MN District Office,Midwest Region
55035,Eau Claire,WI,Minneapolis MN District Office,Midwest Region
55037,Florence,WI,Minneapolis MN District Office,Midwest Region
55039,Fond du Lac,WI,Minneapolis MN District Office,Midwest Region
55041,Forest,WI,Minneapolis MN District Office,Midwest Region
55043,Grant,WI,Minneapolis MN District Office,Midwest Region
55045,Green,WI,Minneapolis MN District Office,Midwest Region
55047,Green Lake,WI,Minneapolis MN District Office,Midwest Region
55049,Iowa,WI,Minneapolis MN District Office,Midwest Region
55053,Jackson,WI,Minneapolis MN District Office,Midwest Region
55055,Jefferson,WI,Minneapolis MN District Office,Midwest Region
55057,Juneau,WI,Minneapolis MN District Office,Midwest Region
55063,La Crosse,WI,Minneapolis MN District Office,Midwest Region
55065,Lafayette,WI,Minneapolis MN District Office,Midwest Region
55067,Langlade,WI,Minneapolis MN District Office,Midwest Region
55069,Lincoln,WI,Minneapolis MN District Office,Midwest Region
55073,Marathon,WI,Minneapolis MN District Office,Midwest Region
55077,Marquette,WI,Minneapolis MN District Office,Midwest Region
55137,Waushara,WI,Minneapolis MN District Office,Midwest Region
55078,Menominee,WI,Minneapolis MN District Office,Midwest Region
55081,Monroe,WI,Minneapolis MN District Office,Midwest Region
55085,Oneida,WI,Minneapolis MN District Office,Midwest Region
55087,Outagamie,WI,Minneapolis MN District Office,Midwest Region
55091,Pepin,WI,Minneapolis MN District Office,Midwest Region
55135,Waupaca,WI,Minneapolis MN District Office,Midwest Region
55133,Waukesha,WI,Minneapolis MN District Office,Midwest Region
55129,Washburn,WI,Minneapolis MN District Office,Midwest Region
55127,Walworth,WI,Minneapolis MN District Office,Midwest Region
55125,Vilas,WI,Minneapolis MN District Office,Midwest Region
55123,Vernon,WI,Minneapolis MN District Office,Midwest Region
55121,Trempealeau,WI,Minneapolis MN District Office,Midwest Region
55119,Taylor,WI,Minneapolis MN District Office,Midwest Region
55115,Shawano,WI,Minneapolis MN District Office,Midwest Region
55113,Sawyer,WI,Minneapolis MN District Office,Midwest Region
55111,Sauk,WI,Minneapolis MN District Office,Midwest Region
55109,St. Croix,WI,Minneapolis MN District Office,Midwest Region
55107,Rusk,WI,Minneapolis MN District Office,Midwest Region
55105,Rock,WI,Minneapolis MN District Office,Midwest Region
55103,Richland,WI,Minneapolis MN District Office,Midwest Region
55099,Price,WI,Minneapolis MN District Office,Midwest Region
55097,Portage,WI,Minneapolis MN District Office,Midwest Region
55095,Polk,WI,Minneapolis MN District Office,Midwest Region
55093,Pierce,WI,Minneapolis MN District Office,Midwest Region
55139,Winnebago,WI,Minneapolis MN District Office,Midwest Region
55141,Wood,WI,Minneapolis MN District Office,Midwest Region
55059,Kenosha,WI,Minneapolis MN District Office,Midwest Region
55131,Washington,WI,Minneapolis MN District Office,Midwest Region
17097,Lake,IL,Chicago IL District Office,Midwest Region
17031,Cook,IL,Chicago IL District Office,Midwest Region
55071,Manitowoc,WI,Minneapolis MN District Office,Midwest Region
55009,Brown,WI,Minneapolis MN District Office,Midwest Region
55029,Door,WI,Minneapolis MN District Office,Midwest Region
55061,Kewaunee,WI,Minneapolis MN District Office,Midwest Region
27027,Clay,MN,Minneapolis MN District Office,Midwest Region
27071,Koochiching,MN,Minneapolis MN District Office,Midwest Region
27075,Lake,MN,Minneapolis MN District Office,Midwest Region
27031,Cook,MN,Minneapolis MN District Office,Midwest Region
27021,Cass,MN,Minneapolis MN District Office,Midwest Region
27001,Aitkin,MN,Minneapolis MN District Office,Midwest Region
27061,Itasca,MN,Minneapolis MN District Office,Midwest Region
27111,Otter Tail,MN,Minneapolis MN District Office,Midwest Region
27005,Becker,MN,Minneapolis MN District Office,Midwest Region
27029,Clearwater,MN,Minneapolis MN District Office,Midwest Region
27119,Polk,MN,Minneapolis MN District Office,Midwest Region
27089,Marshall,MN,Minneapolis MN District Office,Midwest Region
55031,Douglas,WI,Minneapolis MN District Office,Midwest Region
55051,Iron,WI,Minneapolis MN District Office,Midwest Region
55007,Bayfield,WI,Minneapolis MN District Office,Midwest Region
55003,Ashland,WI,Minneapolis MN District Office,Midwest Region
55075,Marinette,WI,Minneapolis MN District Office,Midwest Region
55083,Oconto,WI,Minneapolis MN District Office,Midwest Region
55089,Ozaukee,WI,Minneapolis MN District Office,Midwest Region
27167,Wilkin,MN,Minneapolis MN District Office,Midwest Region
55117,Sheboygan,WI,Minneapolis MN District Office,Midwest Region
12027,DeSoto,FL,Tampa FL District Office,Southeast Region
12111,St. Lucie,FL,Miami FL District Office,Southeast Region
12051,Hendry,FL,Tampa FL District Office,Southeast Region
12049,Hardee,FL,Tampa FL District Office,Southeast Region
12055,Highlands,FL,Tampa FL District Office,Southeast Region
12097,Osceola,FL,Orlando FL District Office,Southeast Region
12105,Polk,FL,Tampa FL District Office,Southeast Region
12061,Indian River,FL,Miami FL District Office,Southeast Region
12093,Okeechobee,FL,Miami FL District Office,Southeast Region
12043,Glades,FL,Tampa FL District Office,Southeast Region
12085,Martin,FL,Miami FL District Office,Southeast Region
12087,Mainland Monroe,FL,Miami FL District Office,Southeast Region
12103,Pinellas,FL,Tampa FL District Office,Southeast Region
12115,Sarasota,FL,Tampa FL District Office,Southeast Region
12115,Sarasota,FL,Tampa FL District Office,Southeast Region
12011,Broward,FL,Miami FL District Office,Southeast Region
12021,Collier,FL,Tampa FL District Office,Southeast Region
12086,Miami-Dade,FL,Miami FL District Office,Southeast Region
12099,Palm Beach,FL,Miami FL District Office,Southeast Region
5055,Greene,AR,Little Rock AR District Office,Southwest Region
5057,Hempstead,AR,Little Rock AR District Office,Southwest Region
5059,Hot Spring,AR,Little Rock AR District Office,Southwest Region
5061,Howard,AR,Little Rock AR District Office,Southwest Region
5063,Independence,AR,Little Rock AR District Office,Southwest Region
5065,Izard,AR,Little Rock AR District Office,Southwest Region
5067,Jackson,AR,Little Rock AR District Office,Southwest Region
5069,Jefferson,AR,Little Rock AR District Office,Southwest Region
5071,Johnson,AR,Little Rock AR District Office,Southwest Region
5073,Lafayette,AR,Little Rock AR District Office,Southwest Region
5075,Lawrence,AR,Little Rock AR District Office,Southwest Region
5077,Lee,AR,Little Rock AR District Office,Southwest Region
5079,Lincoln,AR,Little Rock AR District Office,Southwest Region
5081,Little River,AR,Little Rock AR District Office,Southwest Region
5083,Logan,AR,Little Rock AR District Office,Southwest Region
5085,Lonoke,AR,Little Rock AR District Office,Southwest Region
5089,Marion,AR,Little Rock AR District Office,Southwest Region
5091,Miller,AR,Little Rock AR District Office,Southwest Region
5093,Mississippi,AR,Little Rock AR District Office,Southwest Region
5095,Monroe,AR,Little Rock AR District Office,Southwest Region
5097,Montgomery,AR,Little Rock AR District Office,Southwest Region
5087,Madison,AR,Little Rock AR District Office,Southwest Region
5099,Nevada,AR,Little Rock AR District Office,Southwest Region
5101,Newton,AR,Little Rock AR District Office,Southwest Region
5103,Ouachita,AR,Little Rock AR District Office,Southwest Region
5105,Perry,AR,Little Rock AR District Office,Southwest Region
5107,Phillips,AR,Little Rock AR District Office,Southwest Region
5109,Pike,AR,Little Rock AR District Office,Southwest Region
5111,Poinsett,AR,Little Rock AR District Office,Southwest Region
5113,Polk,AR,Little Rock AR District Office,Southwest Region
5115,Pope,AR,Little Rock AR District Office,Southwest Region
5117,Prairie,AR,Little Rock AR District Office,Southwest Region
5119,Pulaski,AR,Little Rock AR District Office,Southwest Region
5121,Randolph,AR,Little Rock AR District Office,Southwest Region
5123,St. Francis,AR,Little Rock AR District Office,Southwest Region
5125,Saline,AR,Little Rock AR District Office,Southwest Region
5127,Scott,AR,Little Rock AR District Office,Southwest Region
5129,Searcy,AR,Little Rock AR District Office,Southwest Region
5131,Sebastian,AR,Little Rock AR District Office,Southwest Region
5133,Sevier,AR,Little Rock AR District Office,Southwest Region
5135,Sharp,AR,Little Rock AR District Office,Southwest Region
5137,Stone,AR,Little Rock AR District Office,Southwest Region
5139,Union,AR,Little Rock AR District Office,Southwest Region
5141,Van Buren,AR,Little Rock AR District Office,Southwest Region
5143,Washington,AR,Little Rock AR District Office,Southwest Region
5145,White,AR,Little Rock AR District Office,Southwest Region
5147,Woodruff,AR,Little Rock AR District Office,Southwest Region
5149,Yell,AR,Little Rock AR District Office,Southwest Region
5009,Boone,AR,Little Rock AR District Office,Southwest Region
20195,Trego,KS,Kansas City KS District Office,Midwest Region
20193,Thomas,KS,Kansas City KS District Office,Midwest Region
20191,Sumner,KS,Kansas City KS District Office,Midwest Region
20189,Stevens,KS,Kansas City KS District Office,Midwest Region
20187,Stanton,KS,Kansas City KS District Office,Midwest Region
20185,Stafford,KS,Kansas City KS District Office,Midwest Region
20183,Smith,KS,Kansas City KS District Office,Midwest Region
20181,Sherman,KS,Kansas City KS District Office,Midwest Region
20179,Sheridan,KS,Kansas City KS District Office,Midwest Region
20177,Shawnee,KS,Kansas City KS District Office,Midwest Region
20175,Seward,KS,Kansas City KS District Office,Midwest Region
20173,Sedgwick,KS,Kansas City KS District Office,Midwest Region
20171,Scott,KS,Kansas City KS District Office,Midwest Region
20169,Saline,KS,Kansas City KS District Office,Midwest Region
20167,Russell,KS,Kansas City KS District Office,Midwest Region
20165,Rush,KS,Kansas City KS District Office,Midwest Region
20163,Rooks,KS,Kansas City KS District Office,Midwest Region
20161,Riley,KS,Kansas City KS District Office,Midwest Region
20159,Rice,KS,Kansas City KS District Office,Midwest Region
20157,Republic,KS,Kansas City KS District Office,Midwest Region
20155,Reno,KS,Kansas City KS District Office,Midwest Region
20153,Rawlins,KS,Kansas City KS District Office,Midwest Region
20151,Pratt,KS,Kansas City KS District Office,Midwest Region
20149,Pottawatomie,KS,Kansas City KS District Office,Midwest Region
20147,Phillips,KS,Kansas City KS District Office,Midwest Region
20145,Pawnee,KS,Kansas City KS District Office,Midwest Region
20143,Ottawa,KS,Kansas City KS District Office,Midwest Region
20141,Osborne,KS,Kansas City KS District Office,Midwest Region
20139,Osage,KS,Kansas City KS District Office,Midwest Region
20137,Norton,KS,Kansas City KS District Office,Midwest Region
20135,Ness,KS,Kansas City KS District Office,Midwest Region
20133,Neosho,KS,Kansas City KS District Office,Midwest Region
20131,Nemaha,KS,Kansas City KS District Office,Midwest Region
20129,Morton,KS,Kansas City KS District Office,Midwest Region
20127,Morris,KS,Kansas City KS District Office,Midwest Region
20125,Montgomery,KS,Kansas City KS District Office,Midwest Region
20123,Mitchell,KS,Kansas City KS District Office,Midwest Region
20121,Miami,KS,Kansas City KS District Office,Midwest Region
20119,Meade,KS,Kansas City KS District Office,Midwest Region
20117,Marshall,KS,Kansas City KS District Office,Midwest Region
20115,Marion,KS,Kansas City KS District Office,Midwest Region
20113,McPherson,KS,Kansas City KS District Office,Midwest Region
20111,Lyon,KS,Kansas City KS District Office,Midwest Region
20109,Logan,KS,Kansas City KS District Office,Midwest Region
20107,Linn,KS,Kansas City KS District Office,Midwest Region
20105,Lincoln,KS,Kansas City KS District Office,Midwest Region
20103,Leavenworth,KS,Kansas City KS District Office,Midwest Region
20101,Lane,KS,Kansas City KS District Office,Midwest Region
20099,Labette,KS,Kansas City KS District Office,Midwest Region
20097,Kiowa,KS,Kansas City KS District Office,Midwest Region
20095,Kingman,KS,Kansas City KS District Office,Midwest Region
20093,Kearny,KS,Kansas City KS District Office,Midwest Region
20091,Johnson,KS,Kansas City KS District Office,Midwest Region
20089,Jewell,KS,Kansas City KS District Office,Midwest Region
20087,Jefferson,KS,Kansas City KS District Office,Midwest Region
20085,Jackson,KS,Kansas City KS District Office,Midwest Region
20083,Hodgeman,KS,Kansas City KS District Office,Midwest Region
20081,Haskell,KS,Kansas City KS District Office,Midwest Region
20079,Harvey,KS,Kansas City KS District Office,Midwest Region
20077,Harper,KS,Kansas City KS District Office,Midwest Region
20075,Hamilton,KS,Kansas City KS District Office,Midwest Region
20073,Greenwood,KS,Kansas City KS District Office,Midwest Region
20071,Greeley,KS,Kansas City KS District Office,Midwest Region
20069,Gray,KS,Kansas City KS District Office,Midwest Region
20209,Wyandotte,KS,Kansas City KS District Office,Midwest Region
20001,Allen,KS,Kansas City KS District Office,Midwest Region
20003,Anderson,KS,Kansas City KS District Office,Midwest Region
20005,Atchison,KS,Kansas City KS District Office,Midwest Region
20007,Barber,KS,Kansas City KS District Office,Midwest Region
20009,Barton,KS,Kansas City KS District Office,Midwest Region
20011,Bourbon,KS,Kansas City KS District Office,Midwest Region
20013,Brown,KS,Kansas City KS District Office,Midwest Region
20015,Butler,KS,Kansas City KS District Office,Midwest Region
20017,Chase,KS,Kansas City KS District Office,Midwest Region
20019,Chautauqua,KS,Kansas City KS District Office,Midwest Region
20021,Cherokee,KS,Kansas City KS District Office,Midwest Region
20023,Cheyenne,KS,Kansas City KS District Office,Midwest Region
20025,Clark,KS,Kansas City KS District Office,Midwest Region
20027,Clay,KS,Kansas City KS District Office,Midwest Region
20029,Cloud,KS,Kansas City KS District Office,Midwest Region
20031,Coffey,KS,Kansas City KS District Office,Midwest Region
20033,Comanche,KS,Kansas City KS District Office,Midwest Region
20035,Cowley,KS,Kansas City KS District Office,Midwest Region
